book,chapter,line_number,line_content,
MAT,4,00108," {25} Nani Carireauarricca madirizemanarrarideni mota, zama arobeni onini Decaporiuarricca madirizemanarrarideni mota, oza panani Zerozarecca madimanarrarideni mota, zama arobeni onini Zodeauarricca madirizemanarrarideni mota, ueni Zorodao marri ccarronauiuarri madirizemanarrarideni mota naco bazima Zesotoui dameraqquiri naza rrauirronana canarrari.",
MAT,5,00109,Mateus 5,
MAT,5,00110, {1} Zesopa madirra bazima pouaza queriqquiui qqui tazapa ssonouarri toqquemorarrari. Nauizana maride uittarirrari. Zesocca mamari tabaqquipa pouauarri uarrirrira canarrari.,
MAT,5,00111, {2} Nazapa mari icanabaqquirrari.,
MAT,5,00112, {3} —Tiadeni motta tibodideni tobicaniuarrine tiparriremane-rrerani nauatoqquiri tiquenezape Deopa tibodideniza uatizeheri inanarraro. Deocca cacauehe tiadeniza torranitoui.,
MAT,5,00113, {4} —Tibodideni uanacosseza orri tiqueneraha Deopa tibodideniza uatizeheri inanarraro. Deo tibodideni acco canauitoui.,
MAT,5,00114, {5} —Tiadeniza uima uaidira tanicca bacco teraha tedimana-rrereza tibodideni: “Niza Deo oua acco canauitoui” tiquenezape Deopa tibodideniza uatizeheri inanarraro. Niza Deorrine zama zati torreza narrarope ticcadeni cacauehe torranitoui.,
MAT,5,00115," {6} —Tibodidenipe pina: “Occa uima Deoza parrirenissa taccaraho, Poua Attissa onananiuarrine damera onana” tiquenezape Deopa tibodideniza uatizeheri inanarraro. Tibodideniza nacassa tinarrarocca Deo tiadeniza inananitoui.",
MAT,5,00116," {7} —Tiadenipe madirraza tetideni uanaqquiri neza pouadeniza uima torrezape pouadeni acco ticanabaqquimanazapa Deopa tibodideniza uatizeheri inanarraro. Deopa tiadeniza naco uati uana tauitoui, tiadeni acco tocanabaqquiuitoui.",
MAT,5,00117, {8} —Tibodideniza Deotouira tiquenezape ticcadeni uima carrima-rrerezape Deopa tibodideniza uatizeheri inanarraro. Rridapanapa Deo tiadeniza torrizerarrari. Niza memeuarripa Deo Poua qqui tiquenauitoui.,
MAT,5,00118, {9} —Madirra ouaha tirrinedeni carronerazapa Deopa tibodideniza uatizeheri inanarraro. Deopa tiadeniza: “Occa erredenideni” narrari.,
MAT,5,00119, {10} —Deoza dameraqquiri tiqueneza Poua Attissa tinanemanezape rrehe quena-rrararrarideni tiadeni tonarrizo-baqquimanaraha Deopa tibodideniza uatizeheri inanarraro. Deocca cacauehe tiadeniza torranitoui.,
MAT,5,00120," {11} —Occa madirra tiquerrenarrarorrinepe madirra tiadeni totamasso-baqquimanaza, tiadeni tonarrizo-baqquimanaza, ticcadeni uima touaidiraniuarrine maiza maiza quenaza naco Deopa tibodideniza uatizeheri inanarraro.",
MAT,5,00121, {12} Tetizemanarri. “Peperri bica tani” tiquenarri. Memeuarri bacco tiquenezape Deocca danirri bicabote ticarrimananitoui. Maittaccazama naco Deoza nacasseraqquiri narraridenipa arra Deo Atti cacomeraqquiri narrarideni inarrizo-baqquimanarra narronapoui narrari −nade Zeso.,
MAT,5,00122," {13} —Tiadeni arri ouaza rrehe tiquenarrarope pina sahocca uimassa tiquenarraro. Sahope bani bica tauiuarrine. Arri tiadenipe pina sahossa tiquenarraro, arrirraro zamacca madirra tinanabicabaqqui-manauiuarrine.",
MAT,5,00123, Saho arriboni amossi nezape arriboni carripomaniuarrine ssamo tani. Nezape tiadeni naqui arrirraro zamacca madirraza uima bicani tinanemanarizaniuarrine tinebomana tiquenerrerarri ticcadeni rrehenirri ponima torra-rrerana. Saho ponima torrezape madirra coro iquenza madirrarrine ttai ttai torra tani.,
MAT,5,00123r, Saho arriboni amossi nezape arriboni carripomaniuarrine ssamo tani. Nezape tiadeni naqui arrirraro zamacca madirraza uima bicani tinanemanarizaniuarrine tinebomana tiquenerrerarri ticcadeni rrehenirri ponima torra-rrerana. Saho ponima torrezape madirra coro iqueneza madirrarrine ttai ttai torra tani.,
MAT,5,00124, {14} —Tiadeni arri ouaza rrehe tiquenarrarope pina arrirraro zamacca ssiuarranissa tiquenarraro. Ossiuerrene ticarrimanezape zama uapimacca madirraza otauimari tirrinedeni auatorizarraro. Tissiuerrenedeni auato tezape pina oza panani ssono tetepiuarri auato tarrarossa narraro. Ssonocca oza pananipe narrimaniuarrine ssamo tani.,
MAT,5,00125," {15} Rrorrororo naco toqueuessizapa icanarrimauiuarrine rraraui. Quiquiza boco icanauiuarrine rraraui. Naza rrorrororo toqueuessizapa arra poua cacauittari nauizana cacauittari narrari, naui madirra oza bodiuarri madimanarrarideni bazima ssiuarrani carrimanauiuarrine.",
MAT,5,00126," {16} Tissiuerrenedenipe pina narraro ssiuarranissa tiquenarraro, madirra bazimaza tossiuarrabaqquiniuarrine. Uima bicani titinanemana narraro, madirra bazima qqui toquenauiuarrine. Nema tinanemanezape Abi Deo memeuarri madirrariza pouaza uatizemanaza: “Deopa bica taui” quenauiuarrine −nade Zeso.",
MAT,5,00127, {17} Zesopa denima mari icanabaqquizapa poua atti arrama narrari: —Tiadenipe: “Zesopa Moizecca marinarra rricaniuarrine ccarronarrari” tiquenerrerarri. Tettideni onihi naqui: “Zesopa maittaccazama Deo Atti cacomeraqquiri narraridenirrine dozo nani naqui inarricaniuarrine” tiquenerrerarri. Ouape narraro marinarra bazima parrirenissa taniuarrine occarronarraro.,
MAT,5,00128," {18} Ouape parrissehera tiadeniza uati onarraro. Arri meme, nami rriquerreraqqueza Moizecca marinarrape nebo-rreranitoui. Meme, nami rriquezape Deo Atti dozo nanicca marinarra bazima parrirenissa tanitoui. Touatti orrarie zori terre canima-rreranitoui.",
MAT,5,00129," {19} Nazama madirradenipa Deo Atti orrarieza iboqquiri nazapa uimasiri carrimanarrari. Madirra ibo tarrari poua tesse touibouiuarrine mari icanarrari attipa: “Deocca zossenirri motape narro tani, tineborri” nanarra nazapa narraripa Deocca cacaueheza arramani torrauitoui.",
MAT,5,00130, Naraha madirra ouaha Deocca zossenirri uapimaza ibora tarraripa poua tesseza: “Deocca zossenirri bazimaza ibora tinarri” nanarra nazapa narrarina Deocca cacaueheza deni torrauitoui.,
MAT,5,00131," {20} Tiadeniza uati onarraro: Deocca cacaueheza tiquerrenaniuarrinepe Deo Poua nacassa tarraricca tinanemanezana pocca cacaueheza tiquerrenaniuarrine tiparriremanani. Arra zodeodenicca marinarra maridedeni, marinarra onini parizeoza rrehe quenarrarideni tezerrepa Deocca zossenirri cacauade dameraqquiri narrari.",
MAT,5,00132," Tiadeni naqui pina narrarideni dameraqquiri narrarissa tiquenana. Naraha tiadenipe denima tinaparriremananissa tana. Nema tiquenezape Deocca cacaueheza tiquerrenanitoui, onarraro −naui nade Zeso.",
MAT,5,00133, {21} —Ticcadeni ididenicca marinarra timittemanarronarrarope arrima narraro: “Madirrapa tinanazoqque-rrararro. Madirra tinanazoqquezapa uima cacattemade atti tiaza: ‘Manaco tizoqquerri’ nauitoui” quequenanade.,
MAT,5,00134, {22} Naraha tiadeniza uati onana: Timecoteza titesseza naqui tedizape uima ticarrinitoui. Uima cacattemauarri: “Ticca uimape uaidira tani” quenauitoui. Ticca uadie tinebo-rrereza timecoteza denima tatamasso tezape uima cacattemadedeni deni toquerrenarraridenipa tiaza uima inassonarimananitoui.,
MAT,5,00135, Ticca uadie deni torrezape timecoteza uaidirehema tatamasso teraha ticca uimana denima uaidira tarraro. Niza ticca uimape Deo mittauitoui. Ticca uima nema nezape manaco rrororoni rriquerreraniuarri tirranitoui.,
MAT,5,00136, {23} —Nazama ticca danirri: “Deoza da onana” tiqueneza naqui Deoza da tauiuarrinecca uauanariuarri ticca danirri tiaccaraha arri timecoteza uima tinanaporraro tibodi uato-zanapoccani.,
MAT,5,00137," {24} Nezape ticca danirri zorro tizimaraha Deoza da tauiuarrinecca uauanariza ua tari-rraraccazama nauiza tineboccarro. Nezape timecoteza ticcarri, ticca uima ticattememananiuarrine. Ticca uima ticattememaneza ticarronerapomezana Deoza da tauiuarrinecca uauanariuarri ticcanipomarri. Nezana ticca danirri Deoza da tinauiuarrine ua tariui bica taui.",
MAT,5,00138, {25} —Nazama madirra ouahaza uima tinaneza naqui poua attipa: “Tia ouaccana uima cacattemauarri” naza naco taide tia touacca-rraraccazama poua tezerre ticcadeni uima ticattememanaporri.,
MAT,5,00139," Poua uati tinassonaporro, naui tamineuarri tia touacca-rrarauiuarrine. Ticcadeni uima ticattememanapo-rrerezape uima cacattemauarri bacco tinezape uima tinanarraro manaconi tozepe tirranitoui. Toponi cocorouarri tia coro izimemananitoui.",
MAT,5,00140, {26} Parrissehera tiaza uati onarraro. Nani toponi cocorouarri timadizape amazati tiqquene-rreranitoui. Uima tinanarraro manaconi nemanehe tinarricanissa tezana tiqquenanitoui −nade Zeso.,
MAT,5,00141, {27} —Ticcadeni ididenicca marinarra timittemanarronarrarope arrima narraro: “Amonerre ticarrizape amonerre onihipe tirra-rrerarri. Maqquiderre ticarrizape maqquiderre ouaha tinarra tarrararro” quequenanade.,
MAT,5,00142, {28} Neraha tiadeniza uati onana: Madirrapa amonerre onihi qqui taza touini inacomezape poua bodiza uimasiri inanarraro. Pina amonerre irrarrarossa narraro −nade Zeso.,
MAT,5,00143," {29} —Nazama uimasiri tinana-rreraniuarrinepe tibodiza daco tirrireza poni tarri. Poni terrerezape uima oppina tani tiaza ssonarinitoui. Nazama pina tinocco nauatoniccaza touini tanicca qqui tinezape narraroza uimasiri tinananiuarrine touini teraha daco tirrireza poni tarri, uimasiri tinana-rreraniuarrine.",
MAT,5,00144," Nema tezape pina tinocco nauatonicca uari, rroca, rreo, coro tinarrarossa narraro, uimasiri tinana-rreraniuarrine. Tinocco orrarie amossi neraha peperri! tessirema tissiuauanitoui. Rrororoni rriquerreraniuarri tirra-rreranitoui.",
MAT,5,00145," {30} Nazama pina tizepe nauatoniccaza uimasiri tinanabote neraha daco tirrireza poni tarri, uimasiri tinana-rreraniuarrine. Nema tezape pina tizepe nauatonicca ca ticarrizarrarossa narraro. Tizepe carrarie amossi caneraha peperri! tessirema tissiuauanitoui. Rrororoni rriquerreraniuarri tirra-rreranitoui −nade Zeso.",
MAT,5,00146, {31} —Ticcadeni ididenicca marinarra timittemanarronarrarope arrima narraro: “Maqquiderre: Occa amonerre onebona nazapa taide nebouecca papeo dozo ineza poniza da ineza inebozape pouaza uima nouerani” quequenanade.,
MAT,5,00147, {32} Naraha ouattipe arrima onarraro: Ticca amonerre tinebozape uimasiri tinanarraro. Ticca amonerre tineboza maqquiderre ouaha icarrizapa tirrine poni naqui uimasiri inanarraro. Ponicca maqqui icarrizati naco uimasiri inanarraro. Deocca zossenirri naqui ecauemana-rrerarraro.,
MAT,5,00148," Nazama ouattipe: Parri! Ticcadeni amonerre tinebomana terrerarri, onarraro. Neraha ticca amonerre maqquiderre ouaha inarrazana “Onebona” teza tinebozape tiaza uima nouerani. Ticca amonerre maqquiderre ouaha inarrazapa poni ponirrine uimasiri inanarraro. Nazana tineboni oppinera tani −nade Zeso.",
MAT,5,00149, {33} —Ticcadeni ididenicca marinarra timittemanarronarrarope arrima narraro: “Deoza: ‘Parrissa arrima onanana’ tezape timaiza-rreraza arri uati tinarrarossa tinanarri” quequenanade.,
MAT,5,00150, {34} Naraha ouattipe arrima onarraro: “Parrissa arrima onanana” tezape ticca parrissehepe touatti onihi tazarrani uati tina terrerarri. Madirrapa maizemanaza: “Parrissa uati onarraro” quenazapa touatti onihi tazarrani inatassaqquiza pina parrissehessa narraro uati toquenaraha maizemanarrari.,
MAT,5,00151," Pouadeni attissa inanemana-rrereza: “Oppinera tani, Deo oniza uati onapo-rrerade” quenaraha Deopa attideni mittarrari. Arrana madirra attidenipa: “Occa uimape parrissa, memeuarricca nauato taui” quenauipa bica terrerani. Memeuarripe Deocca uiuittari. Deopa mittaui.",
MAT,5,00152," {35} Madirra ouaha attidenipa: “Occa uimape parrissa, arrirraro namipe nauato tani” quenaza naco bica terrerani. Namipe Deo amori cabariuiuarrinecca uiuittari bedenissa narraro.",
MAT,5,00153," Deopa mittaui. Madirra ouaha attideni onihi naqui: “Occa uimape parrissa, Zerozarepe nauato tani” quenaza naco bica terrerani. Zerozarepe Deocca Tocatterrizanirri, tamine deni torrauicca oza panani.",
MAT,5,00154," {36} Madirra ouaha attideni naco: “Occa uimape parrissa, occa nauatouema uati onarraro” quenaraha pouadeni attiza tatideni amazati tosoueue naniuarrinepe ssamo tani. Pouadeni tatideni amazati tomopo-po naniuarrine naqui ssamo tani.",
MAT,5,00155," {37} Nazama tiadenipe parrissa tiqueneza parrissehera: “Rrehe, parrissa” tiquenarri. Naraha poni tiqueneza naqui “Rrehe, poni” tiquenarri. Peperri! Nema narrarora uati tiquenaniuarrine bica tani. Neraha tettidenipe touatti onihi tazarrani tinatassaqquimanezape bica terrerani. Narrarope pina mamaizadedeni attidenissa narraro −nade Zeso.",
MAT,5,00156, {38} —Ticcadeni ididenicca marinarra timittemanarronarrarope arrima narraro: “Madirra ouaharrine tinocco sia tezape manaco poua nocco sia tinanazapa bica tani. Tino naqui. Madirra ouaharrine tino rrai tocanezape manaco poua ino rrai ticananaza bica tani” quequenanade. Manaco manacope nema narronemanarrari.,
MAT,5,00157," {39} Neraha ouattipe tiadeniza arrima onarraro: madirrapa tiadeniza uaidirehe inanezape “Manaco” tiquenerrerarri. Madirra tipano idaniza naco “Ouaccone manaco odana” tiquenerrerana, onarraro.",
MAT,5,00158," {40} Madirra attipa: “Ouaza uima tinanani” naza uima cattemadeuarri tia touaccaza tamine attipa: “Uima tinanarraro manaconi pouaza ticca tetepicca da tinarri” nazapa pouaza da tinarri. Ticca tetepicca onihi ssiriniuarrine uatini ccara teraha narraro naqui nema nehe pouaza da tinarri, onarraro.",
MAT,5,00159," {41} Nazama madirra naco bobode uarri tani toccauiuarrine tiaza uati tazapa: “Rrari, oua acco ticanarri. Arricca oza onihiza oua tineborri” nazapa poua attissa tinanarri. Poua tinebouiuarri tineboraha denima poua accode ticcaniuarrine bica tani, onarraro −nade Zeso.",
MAT,5,00160," {42} —Nazama madirra tiaza: “Rrari, ouaza manaconi rrirehe da tarri” nazapa pouaza da tinarri. Madirra ouaha atti naco: “Pouama ouaza da taccarro. Niza tiaza da onaniuiuarrine” nazapa teccocco-rrararro. Pouaza da tinarro, onarraro −nade Zeso.",
MAT,5,00161, {43} —Moizecca marinarra timittemanarronarrarope arrima narraro: “Titessedeniza tetideni uanaqquiri nana” quequenanade. Ticcadeni ididenicca marinarra timittemanarronarraro naqui: “Tiadeni uauadidedenipa manaco ticauadibaqquirro” quequenanarrari.,
MAT,5,00162," {44} Naraha ouattipe arrima onarraro: Tiadeni uauadidedeniza naqui pina tetideni uanaqquiri narri. Tiadeni narrizodedenipa Deo pouadeni bodi acco icanabaqquiuiuarrine Deoza uati uati tiquenana, onarraro.",
MAT,5,00163," {45} Nezana tiadenipe Abi Deocca erredeni tiquerrenani auato taniuarrine. Deo memeuarri madirraripa bica tarrari. Madirra bazimaza uati uana tarrari. Bicaqquiri narrarideniza uati uana tarrari, uaidiraqquiri narrarideniza naco uati uana tarrari.",
MAT,5,00164," Deo pocca nauatohe marripa Pouaza rrehe quenarrarideni, Poua Attiza iboqquiri narrarideni bazimaza tossiuarrabaqquirrari. Pocca nauatohe passo naqui Deo Pouarrine bazimaza carri tarizarraro.",
MAT,5,00165, {46} Tiadeniza ouatti arrima narraro: Madirra tiadeniza uatideni uanaqquiri narraridenizara tetideni uanaqquiri nani orrari nezape pina madirra bazimacca uimassa tinanemanarraro. Narrarossa tinanemanezape niza memeuarri Deo tiadeniza: “Rrehe bicaqquiri tiquenani” narrarauitoui.,
MAT,5,00166," Arrana, uimasiri carrimanarrarideni pina rromanodenicca taminecca zossenirri ziniro nanaccadedenipa arra pouadeniza uatideni uanaqquiri narraridenizara uatideni uanaqquiri naui orrari narrari. Parri, pouadenissa tiquenerrerana. Tiadenipe touati uanehe denima bica tanicca ticarrimanezana bica tani.",
MAT,5,00167," {47} Nazama tiadenipe ticcadeni madirraza tetizemaneza: “Nirra, bica tinaqui?” tiquenaraha madirra ouahaza: “Nirra, bica tinaqui?” tiquenerrereza pina madirra ouahadenicca madiessa tiquenarraro.",
MAT,5,00168," Arrana, Deoza rrehe quena-rrararrarideni poccadeni madirraza: “Nirra, bica tinaqui?” nanarizemana naraha noccodeni rriza tarrarizapa: “Nirra, bica tinaqui?” quena-rraraui. Parri, tiadenipe pouadenissa tiquenerrerana.",
MAT,5,00169," {48} Ticcadeni Abi Deo memeuarri madirraripa pocca touati uanehe parrirenissa tarraro. Tiadeni naqui tinaparriremananissa tarri, pina ticcadeni Abi Deocca touati uanehessa tinanemanana, onarraro −nade Zeso.",
MAT,6,00170,Mateus 6,
MAT,6,00171," {1} —Parrissehera Deo Pouaza tizepedeni irrimaneza uima bicani tinanemanezape madirra qqui toquenauiuarrinera tizepedeni irrimana terrerarri. Madirra tiadeni qqui toquenaza attidenipa: “A, tirrinedeni bica tani. Bicaqquiri tiquenani” quenauitouira timadimana terrerarri.",
MAT,6,00172," Parri, attideni nama quenauitouira timadimanezape Abi Deo memeuarri madirraripa narraro uima nauato taporra narrari. Niza zotode poua baccouarri tidomodeni uezape: “Tirrinedeni bica tani. Bicaqquiri tiquenani” narrarauitoui. Pocca danirri bicabote naqui tiadeniza da inerreranitoui, onarraro −naui nade Zeso.",
MAT,6,00173," {2} —Nazama cappiremanarrarideniza manaconi rrirehe da tinabaqquiniuarrinepe pouadeniza teti uana teza manaconi rrirehe da tinabaqquini bica tani. Naraha madirra tirrine bica tani qqui toquenaza: “A, bica taui.",
MAT,6,00174," Pouapa cappiremanarrarideniza manaconi rrirehe da da narrari” quenauiuarrine touini tezape bica terrerani, onarraro. Attideni nama quenaui touini tezape pina maizarridede rabotedenissa tarraro. Pouadeni naco cappiremanarrarideniza da da iquenaraha uatideni uanaqquiri narrararrari.",
MAT,6,00175," Pouadenipa madirra mittemanauiuarrine zodeodenicca Deo Atti mamariuarri uati uati toquenarrari, amossiniuarri naco uati uati toquenarrari. Pouadeni poccadeni uimaraha: “Irrine bica tani, bicaqquiri inani” quequenanarrari. Madirra ouahadeni attidenipa: “Parrissa! Bicaqquiri tiquenani” quenauitouira madimanarrari.",
MAT,6,00176," Neraha ouape parrissehera tiadeniza uati onarraro: Narraridenipa taide touini quenauicca carrimanapozapa niza zotode Deo Poua baccouarri domo uaza narrarideniza Deopa: “Rrehe, peperri. Bicaqquiri tiquenani” narrarauitoui. Pocca danirri bicabote naqui da inerreranitoui, onarraro.",
MAT,6,00177," {3} Neraha tiape cappiremanarrarideniza da tinauiuarrinepa ticca uima tecomerariza terrerarri. Titesse bica tarrariza naco ticca uima uati tina-rrerarri, onarraro.",
MAT,6,00178," {4} Arrina, cappiremanarrarideniza da tinauiuarrinepe madirra ouahadeni qqui toquena-rrarazana da tinani bica tani, onarraro.",
MAT,6,00179," Nema tezape madirra ouahadeni ticca danirri nauatoqquiri narrararaha Abi Deona nauato taui. Niza zotode Deo Poua baccouarri teza tia catizezapa: “Rrehe, peperri. Bica tinani” nauitoui. Pocca danirri bicabote naqui tiaza da inanitoui, onarraro −nade Zeso.",
MAT,6,00180," {5} —Abi Deoza uati tiquenaniuarrine naqui pina maizarridede rabotedenissa tiquenerrerarri, onarraro. Narraridenipa Deoza uatide toquerrenazapa pina madirra Deoza dameraqquiri narrarissa quenaraha maizemanarrari.",
MAT,6,00181," Naza narrarideni nama quequenanarraridenipa zodeodenicca Deo Atti mamariuarri domo uezaza, amossiniuarri domo uaza naco madirra ouahadeni mittemanauiuarrine Deoza uatide totoquerrena narrari.",
MAT,6,00182," Madirra ouahadeni attidenipa: “A, Deoza uatide dameraqquiri naui” quenauitouira mamadimana narrari. Noccodeni rro narronaui quenauitouira madimanarrari.",
MAT,6,00183," Nazama ouape parrissehera tiadeniza uati onarraro: Narraridenipa taide touini quenauicca carrimanapozapa niza zotode Deo Poua baccouarri domo uaza narrarideniza Deopa: “Rrehe, peperri. Bicaqquiri tiquenani” narrarauitoui. Pocca danirri bicabote naqui da inerreranitoui, onarraro.",
