file_name,book_id,chapter_start,verse_start,timestamp,chapter_length
B04___13_John__________N2KORSKV.mp3,JHN,13,20,151.78,313.2081633
B04___13_John__________N2KORSKV.mp3,JHN,13,21,161.68,313.2081633
B04___13_John__________N2KORSKV.mp3,JHN,13,22,173.74,313.2081633
B04___13_John__________N2KORSKV.mp3,JHN,13,23,177.32,313.2081633
B04___13_John__________N2KORSKV.mp3,JHN,13,24,182.52,313.2081633
B04___13_John__________N2KORSKV.mp3,JHN,13,25,187.12,313.2081633
B04___13_John__________N2KORSKV.mp3,JHN,13,26,193.94,313.2081633
B04___13_John__________N2KORSKV.mp3,JHN,13,27,206.62,313.2081633
B04___13_John__________N2KORSKV.mp3,JHN,13,28,216.83,313.2081633
B04___13_John__________N2KORSKV.mp3,JHN,13,29,220.42,313.2081633
B04___13_John__________N2KORSKV.mp3,JHN,13,30,229.05,313.2081633
B04___13_John__________N2KORSKV.mp3,JHN,13,31,234.86,313.2081633
B04___13_John__________N2KORSKV.mp3,JHN,13,32,242.16,313.2081633
B04___13_John__________N2KORSKV.mp3,JHN,13,33,249.81,313.2081633
B04___13_John__________N2KORSKV.mp3,JHN,13,34,264.25,313.2081633
B04___13_John__________N2KORSKV.mp3,JHN,13,35,273.86,313.2081633
B04___13_John__________N2KORSKV.mp3,JHN,13,36,280.24,313.2081633
B04___13_John__________N2KORSKV.mp3,JHN,13,37,292.16,313.2081633
B04___13_John__________N2KORSKV.mp3,JHN,13,38,300.05,313.2081633
B04___14_John__________N2KORSKV.mp3,JHN,14,1,3.46,259.7093878
B04___14_John__________N2KORSKV.mp3,JHN,14,2,9.54,259.7093878
B04___14_John__________N2KORSKV.mp3,JHN,14,3,17.44,259.7093878
B04___14_John__________N2KORSKV.mp3,JHN,14,4,27.42,259.7093878
B04___14_John__________N2KORSKV.mp3,JHN,14,5,30.9,259.7093878
B04___14_John__________N2KORSKV.mp3,JHN,14,6,38.8,259.7093878
B04___14_John__________N2KORSKV.mp3,JHN,14,7,47.53,259.7093878
B04___14_John__________N2KORSKV.mp3,JHN,14,8,56.03,259.7093878
B04___14_John__________N2KORSKV.mp3,JHN,14,9,61.93,259.7093878
B04___14_John__________N2KORSKV.mp3,JHN,14,10,74.33,259.7093878
B04___14_John__________N2KORSKV.mp3,JHN,14,11,86.45,259.7093878
B04___14_John__________N2KORSKV.mp3,JHN,14,12,94.2,259.7093878
B04___14_John__________N2KORSKV.mp3,JHN,14,13,106.13,259.7093878
B04___14_John__________N2KORSKV.mp3,JHN,14,14,112.64,259.7093878
B04___14_John__________N2KORSKV.mp3,JHN,14,15,117.09,259.7093878
B04___14_John__________N2KORSKV.mp3,JHN,14,16,120.62,259.7093878
B04___14_John__________N2KORSKV.mp3,JHN,14,17,126.53,259.7093878
B04___14_John__________N2KORSKV.mp3,JHN,14,18,138.41,259.7093878
B04___14_John__________N2KORSKV.mp3,JHN,14,19,143.24,259.7093878
B04___14_John__________N2KORSKV.mp3,JHN,14,20,151.65,259.7093878
B04___14_John__________N2KORSKV.mp3,JHN,14,21,158.33,259.7093878
B04___14_John__________N2KORSKV.mp3,JHN,14,22,170.36,259.7093878
B04___14_John__________N2KORSKV.mp3,JHN,14,23,178.31,259.7093878
B04___14_John__________N2KORSKV.mp3,JHN,14,24,188.33,259.7093878
B04___14_John__________N2KORSKV.mp3,JHN,14,25,196.78,259.7093878
B04___14_John__________N2KORSKV.mp3,JHN,14,26,200.87,259.7093878
B04___14_John__________N2KORSKV.mp3,JHN,14,27,211.37,259.7093878
B04___14_John__________N2KORSKV.mp3,JHN,14,28,224.37,259.7093878
B04___14_John__________N2KORSKV.mp3,JHN,14,29,238.17,259.7093878
B04___14_John__________N2KORSKV.mp3,JHN,14,30,244.9,259.7093878
B04___14_John__________N2KORSKV.mp3,JHN,14,31,251.95,259.7093878
B04___15_John__________N2KORSKV.mp3,JHN,15,1,3.25,209.8938776
B04___15_John__________N2KORSKV.mp3,JHN,15,2,7.61,209.8938776
B04___15_John__________N2KORSKV.mp3,JHN,15,3,16.57,209.8938776
B04___15_John__________N2KORSKV.mp3,JHN,15,4,21.36,209.8938776
B04___15_John__________N2KORSKV.mp3,JHN,15,5,32.87,209.8938776
B04___15_John__________N2KORSKV.mp3,JHN,15,6,44.4,209.8938776
B04___15_John__________N2KORSKV.mp3,JHN,15,7,53.77,209.8938776
B04___15_John__________N2KORSKV.mp3,JHN,15,8,60.97,209.8938776
B04___15_John__________N2KORSKV.mp3,JHN,15,9,67.98,209.8938776
B04___15_John__________N2KORSKV.mp3,JHN,15,10,74.21,209.8938776
B04___15_John__________N2KORSKV.mp3,JHN,15,11,81.91,209.8938776
B04___15_John__________N2KORSKV.mp3,JHN,15,12,88.52,209.8938776
B04___15_John__________N2KORSKV.mp3,JHN,15,13,93.38,209.8938776
B04___15_John__________N2KORSKV.mp3,JHN,15,14,99.01,209.8938776
B04___15_John__________N2KORSKV.mp3,JHN,15,15,102.95,209.8938776
B04___15_John__________N2KORSKV.mp3,JHN,15,16,115.45,209.8938776
B04___15_John__________N2KORSKV.mp3,JHN,15,17,127.61,209.8938776
B04___15_John__________N2KORSKV.mp3,JHN,15,18,132.26,209.8938776
B04___15_John__________N2KORSKV.mp3,JHN,15,19,137.74,209.8938776
B04___15_John__________N2KORSKV.mp3,JHN,15,20,148.09,209.8938776
B04___15_John__________N2KORSKV.mp3,JHN,15,21,161.7,209.8938776
B04___15_John__________N2KORSKV.mp3,JHN,15,22,168.2,209.8938776
B04___15_John__________N2KORSKV.mp3,JHN,15,23,176.61,209.8938776
B04___15_John__________N2KORSKV.mp3,JHN,15,24,180.22,209.8938776
B04___15_John__________N2KORSKV.mp3,JHN,15,25,189.48,209.8938776
B04___15_John__________N2KORSKV.mp3,JHN,15,26,196.75,209.8938776
B04___15_John__________N2KORSKV.mp3,JHN,15,27,206.8,209.8938776
B04___16_John__________N2KORSKV.mp3,JHN,16,1,3.34,271.4644898
B04___16_John__________N2KORSKV.mp3,JHN,16,2,7.48,271.4644898
B04___16_John__________N2KORSKV.mp3,JHN,16,3,15.65,271.4644898
B04___16_John__________N2KORSKV.mp3,JHN,16,4,20.48,271.4644898
B04___16_John__________N2KORSKV.mp3,JHN,16,5,32.13,271.4644898
B04___16_John__________N2KORSKV.mp3,JHN,16,6,37.24,271.4644898
B04___16_John__________N2KORSKV.mp3,JHN,16,7,41.52,271.4644898
B04___16_John__________N2KORSKV.mp3,JHN,16,8,53.91,271.4644898
B04___16_John__________N2KORSKV.mp3,JHN,16,9,60.09,271.4644898
B04___16_John__________N2KORSKV.mp3,JHN,16,10,63.38,271.4644898
B04___16_John__________N2KORSKV.mp3,JHN,16,11,68.22,271.4644898
B04___16_John__________N2KORSKV.mp3,JHN,16,12,72.86,271.4644898
B04___16_John__________N2KORSKV.mp3,JHN,16,13,78.11,271.4644898
B04___16_John__________N2KORSKV.mp3,JHN,16,14,92.19,271.4644898
B04___16_John__________N2KORSKV.mp3,JHN,16,15,98.45,271.4644898
B04___16_John__________N2KORSKV.mp3,JHN,16,16,104.62,271.4644898
B04___16_John__________N2KORSKV.mp3,JHN,16,17,111.04,271.4644898
B04___16_John__________N2KORSKV.mp3,JHN,16,18,127.15,271.4644898
B04___16_John__________N2KORSKV.mp3,JHN,16,19,134.72,271.4644898
B04___16_John__________N2KORSKV.mp3,JHN,16,20,148.09,271.4644898
B04___16_John__________N2KORSKV.mp3,JHN,16,21,158.73,271.4644898
B04___16_John__________N2KORSKV.mp3,JHN,16,22,170.85,271.4644898
B04___16_John__________N2KORSKV.mp3,JHN,16,23,179.53,271.4644898
B04___16_John__________N2KORSKV.mp3,JHN,16,24,188.49,271.4644898
B04___16_John__________N2KORSKV.mp3,JHN,16,25,195.74,271.4644898
B04___16_John__________N2KORSKV.mp3,JHN,16,26,205.91,271.4644898
B04___16_John__________N2KORSKV.mp3,JHN,16,27,211.62,271.4644898
B04___16_John__________N2KORSKV.mp3,JHN,16,28,218.36,271.4644898
B04___16_John__________N2KORSKV.mp3,JHN,16,29,227,271.4644898
B04___16_John__________N2KORSKV.mp3,JHN,16,30,233.45,271.4644898
B04___16_John__________N2KORSKV.mp3,JHN,16,31,243.16,271.4644898
B04___16_John__________N2KORSKV.mp3,JHN,16,32,246.91,271.4644898
B04___16_John__________N2KORSKV.mp3,JHN,16,33,259.82,271.4644898
B04___17_John__________N2KORSKV.mp3,JHN,17,1,3.34,203.9118367
B04___17_John__________N2KORSKV.mp3,JHN,17,2,15.04,203.9118367
B04___17_John__________N2KORSKV.mp3,JHN,17,3,21.64,203.9118367
B04___17_John__________N2KORSKV.mp3,JHN,17,4,28.61,203.9118367
B04___17_John__________N2KORSKV.mp3,JHN,17,5,34.17,203.9118367
B04___17_John__________N2KORSKV.mp3,JHN,17,6,41.56,203.9118367
B04___17_John__________N2KORSKV.mp3,JHN,17,7,50.94,203.9118367
B04___17_John__________N2KORSKV.mp3,JHN,17,8,54.38,203.9118367
B04___17_John__________N2KORSKV.mp3,JHN,17,9,65.2,203.9118367
B04___17_John__________N2KORSKV.mp3,JHN,17,10,73.42,203.9118367
B04___17_John__________N2KORSKV.mp3,JHN,17,11,78.44,203.9118367
B04___17_John__________N2KORSKV.mp3,JHN,17,12,91.48,203.9118367
B04___17_John__________N2KORSKV.mp3,JHN,17,13,103.19,203.9118367
B04___17_John__________N2KORSKV.mp3,JHN,17,14,111.78,203.9118367
B04___17_John__________N2KORSKV.mp3,JHN,17,15,118.7,203.9118367
B04___17_John__________N2KORSKV.mp3,JHN,17,16,123.48,203.9118367
B04___17_John__________N2KORSKV.mp3,JHN,17,17,126.87,203.9118367
B04___17_John__________N2KORSKV.mp3,JHN,17,18,131.52,203.9118367
B04___17_John__________N2KORSKV.mp3,JHN,17,19,135.65,203.9118367
B04___17_John__________N2KORSKV.mp3,JHN,17,20,141.73,203.9118367
B04___17_John__________N2KORSKV.mp3,JHN,17,21,147.9,203.9118367
B04___17_John__________N2KORSKV.mp3,JHN,17,22,158.32,203.9118367
B04___17_John__________N2KORSKV.mp3,JHN,17,23,164.34,203.9118367
B04___17_John__________N2KORSKV.mp3,JHN,17,24,174.61,203.9118367
B04___17_John__________N2KORSKV.mp3,JHN,17,25,186.73,203.9118367
B04___17_John__________N2KORSKV.mp3,JHN,17,26,195.19,203.9118367
B04___18_John__________N2KORSKV.mp3,JHN,18,1,3.29,358.6089796
B04___18_John__________N2KORSKV.mp3,JHN,18,2,12.34,358.6089796
B04___18_John__________N2KORSKV.mp3,JHN,18,3,19.27,358.6089796
B04___18_John__________N2KORSKV.mp3,JHN,18,4,28.61,358.6089796
B04___18_John__________N2KORSKV.mp3,JHN,18,5,36.08,358.6089796
B04___18_John__________N2KORSKV.mp3,JHN,18,6,48.38,358.6089796
B04___18_John__________N2KORSKV.mp3,JHN,18,7,53.67,358.6089796
B04___18_John__________N2KORSKV.mp3,JHN,18,8,61.48,358.6089796
B04___18_John__________N2KORSKV.mp3,JHN,18,9,68.67,358.6089796
B04___18_John__________N2KORSKV.mp3,JHN,18,10,75.46,358.6089796
B04___18_John__________N2KORSKV.mp3,JHN,18,11,83.67,358.6089796
B04___18_John__________N2KORSKV.mp3,JHN,18,12,91.34,358.6089796
B04___18_John__________N2KORSKV.mp3,JHN,18,13,97.12,358.6089796
B04___18_John__________N2KORSKV.mp3,JHN,18,14,102.91,358.6089796
B04___18_John__________N2KORSKV.mp3,JHN,18,15,109.42,358.6089796
B04___18_John__________N2KORSKV.mp3,JHN,18,16,119.64,358.6089796
B04___18_John__________N2KORSKV.mp3,JHN,18,17,131.31,358.6089796
B04___18_John__________N2KORSKV.mp3,JHN,18,18,141.57,358.6089796
B04___18_John__________N2KORSKV.mp3,JHN,18,19,152.21,358.6089796
B04___18_John__________N2KORSKV.mp3,JHN,18,20,156.57,358.6089796
B04___18_John__________N2KORSKV.mp3,JHN,18,21,168,358.6089796
B04___18_John__________N2KORSKV.mp3,JHN,18,22,174.6,358.6089796
B04___18_John__________N2KORSKV.mp3,JHN,18,23,183.97,358.6089796
B04___18_John__________N2KORSKV.mp3,JHN,18,24,194.42,358.6089796
B04___18_John__________N2KORSKV.mp3,JHN,18,25,198.22,358.6089796
B04___18_John__________N2KORSKV.mp3,JHN,18,26,210.12,358.6089796
B04___18_John__________N2KORSKV.mp3,JHN,18,27,218.98,358.6089796
B04___18_John__________N2KORSKV.mp3,JHN,18,28,223.91,358.6089796
B04___18_John__________N2KORSKV.mp3,JHN,18,29,236.95,358.6089796
B04___18_John__________N2KORSKV.mp3,JHN,18,30,244.03,358.6089796
B04___18_John__________N2KORSKV.mp3,JHN,18,31,250.15,358.6089796
B04___18_John__________N2KORSKV.mp3,JHN,18,32,261.38,358.6089796
B04___18_John__________N2KORSKV.mp3,JHN,18,33,267.89,358.6089796
B04___18_John__________N2KORSKV.mp3,JHN,18,34,275.78,358.6089796
B04___18_John__________N2KORSKV.mp3,JHN,18,35,282.57,358.6089796
B04___18_John__________N2KORSKV.mp3,JHN,18,36,293.48,358.6089796
B04___18_John__________N2KORSKV.mp3,JHN,18,37,308.38,358.6089796
B04___18_John__________N2KORSKV.mp3,JHN,18,38,328.21,358.6089796
B04___18_John__________N2KORSKV.mp3,JHN,18,39,340.57,358.6089796
B04___18_John__________N2KORSKV.mp3,JHN,18,40,351.94,358.6089796
B04___19_John__________N2KORSKV.mp3,JHN,19,1,3.38,416.757551
B04___19_John__________N2KORSKV.mp3,JHN,19,2,6.6,416.757551
B04___19_John__________N2KORSKV.mp3,JHN,19,3,13,416.757551
B04___19_John__________N2KORSKV.mp3,JHN,19,4,22.01,416.757551
B04___19_John__________N2KORSKV.mp3,JHN,19,5,32.41,416.757551
B04___19_John__________N2KORSKV.mp3,JHN,19,6,41.98,416.757551
B04___19_John__________N2KORSKV.mp3,JHN,19,7,59.9,416.757551
B04___19_John__________N2KORSKV.mp3,JHN,19,8,71.42,416.757551
B04___19_John__________N2KORSKV.mp3,JHN,19,9,76.12,416.757551
B04___19_John__________N2KORSKV.mp3,JHN,19,10,84.24,416.757551
B04___19_John__________N2KORSKV.mp3,JHN,19,11,96.87,416.757551
B04___19_John__________N2KORSKV.mp3,JHN,19,12,108.75,416.757551
B04___19_John__________N2KORSKV.mp3,JHN,19,13,123.16,416.757551
B04___19_John__________N2KORSKV.mp3,JHN,19,14,133.09,416.757551
B04___19_John__________N2KORSKV.mp3,JHN,19,15,144.57,416.757551
B04___19_John__________N2KORSKV.mp3,JHN,19,16,162.9,416.757551
B04___19_John__________N2KORSKV.mp3,JHN,19,17,168.94,416.757551
B04___19_John__________N2KORSKV.mp3,JHN,19,18,177.25,416.757551
B04___19_John__________N2KORSKV.mp3,JHN,19,19,183.94,416.757551
B04___19_John__________N2KORSKV.mp3,JHN,19,20,192.03,416.757551
B04___19_John__________N2KORSKV.mp3,JHN,19,21,201.58,416.757551
B04___19_John__________N2KORSKV.mp3,JHN,19,22,211.57,416.757551
B04___19_John__________N2KORSKV.mp3,JHN,19,23,215.66,416.757551
B04___19_John__________N2KORSKV.mp3,JHN,19,24,229.82,416.757551
B04___19_John__________N2KORSKV.mp3,JHN,19,25,249.09,416.757551
B04___19_John__________N2KORSKV.mp3,JHN,19,26,257.45,416.757551
B04___19_John__________N2KORSKV.mp3,JHN,19,27,270.32,416.757551
B04___19_John__________N2KORSKV.mp3,JHN,19,28,281.8,416.757551
B04___19_John__________N2KORSKV.mp3,JHN,19,29,292.66,416.757551
B04___19_John__________N2KORSKV.mp3,JHN,19,30,301.44,416.757551
B04___19_John__________N2KORSKV.mp3,JHN,19,31,317.32,416.757551
B04___19_John__________N2KORSKV.mp3,JHN,19,32,330.87,416.757551
B04___19_John__________N2KORSKV.mp3,JHN,19,33,337.61,416.757551
B04___19_John__________N2KORSKV.mp3,JHN,19,34,342.71,416.757551
B04___19_John__________N2KORSKV.mp3,JHN,19,35,349.54,416.757551
B04___19_John__________N2KORSKV.mp3,JHN,19,36,358.69,416.757551
B04___19_John__________N2KORSKV.mp3,JHN,19,37,366.04,416.757551
B04___19_John__________N2KORSKV.mp3,JHN,19,38,372.44,416.757551
B04___19_John__________N2KORSKV.mp3,JHN,19,39,388.69,416.757551
B04___19_John__________N2KORSKV.mp3,JHN,19,40,398.36,416.757551
B04___19_John__________N2KORSKV.mp3,JHN,19,41,406.48,416.757551
B04___19_John__________N2KORSKV.mp3,JHN,19,42,414.28,416.757551
B04___20_John__________N2KORSKV.mp3,JHN,20,1,2.87,278.9877551
B04___20_John__________N2KORSKV.mp3,JHN,20,2,12.03,278.9877551
B04___20_John__________N2KORSKV.mp3,JHN,20,3,23.95,278.9877551
B04___20_John__________N2KORSKV.mp3,JHN,20,4,28.52,278.9877551
B04___20_John__________N2KORSKV.mp3,JHN,20,5,34.04,278.9877551
B04___20_John__________N2KORSKV.mp3,JHN,20,6,39.57,278.9877551
B04___20_John__________N2KORSKV.mp3,JHN,20,7,45.97,278.9877551
B04___20_John__________N2KORSKV.mp3,JHN,20,8,53.64,278.9877551
B04___20_John__________N2KORSKV.mp3,JHN,20,9,60.09,278.9877551
B04___20_John__________N2KORSKV.mp3,JHN,20,10,64.91,278.9877551
B04___20_John__________N2KORSKV.mp3,JHN,20,11,68.13,278.9877551
B04___20_John__________N2KORSKV.mp3,JHN,20,12,73.97,278.9877551
B04___20_John__________N2KORSKV.mp3,JHN,20,13,81.54,278.9877551
B04___20_John__________N2KORSKV.mp3,JHN,20,14,93.57,278.9877551
B04___20_John__________N2KORSKV.mp3,JHN,20,15,100.4,278.9877551
B04___20_John__________N2KORSKV.mp3,JHN,20,16,117.95,278.9877551
B04___20_John__________N2KORSKV.mp3,JHN,20,17,127.7,278.9877551
B04___20_John__________N2KORSKV.mp3,JHN,20,18,142.2,278.9877551
B04___20_John__________N2KORSKV.mp3,JHN,20,19,151.21,278.9877551
B04___20_John__________N2KORSKV.mp3,JHN,20,20,164.52,278.9877551
B04___20_John__________N2KORSKV.mp3,JHN,20,21,172.17,278.9877551
B04___20_John__________N2KORSKV.mp3,JHN,20,22,181.32,278.9877551
B04___20_John__________N2KORSKV.mp3,JHN,20,23,188.7,278.9877551
B04___20_John__________N2KORSKV.mp3,JHN,20,24,197.07,278.9877551
B04___20_John__________N2KORSKV.mp3,JHN,20,25,203.05,278.9877551
B04___20_John__________N2KORSKV.mp3,JHN,20,26,220.93,278.9877551
B04___20_John__________N2KORSKV.mp3,JHN,20,27,234.22,278.9877551
B04___20_John__________N2KORSKV.mp3,JHN,20,28,247.41,278.9877551
B04___20_John__________N2KORSKV.mp3,JHN,20,29,253.62,278.9877551
B04___20_John__________N2KORSKV.mp3,JHN,20,30,262.25,278.9877551
B04___20_John__________N2KORSKV.mp3,JHN,20,31,268.81,278.9877551
B04___21_John__________N2KORSKV.mp3,JHN,21,1,3.29,275.957551
B04___21_John__________N2KORSKV.mp3,JHN,21,2,11.15,275.957551
B04___21_John__________N2KORSKV.mp3,JHN,21,3,21.45,275.957551
B04___21_John__________N2KORSKV.mp3,JHN,21,4,34.64,275.957551
B04___21_John__________N2KORSKV.mp3,JHN,21,5,41.28,275.957551
B04___21_John__________N2KORSKV.mp3,JHN,21,6,50.07,275.957551
B04___21_John__________N2KORSKV.mp3,JHN,21,7,62.65,275.957551
B04___21_John__________N2KORSKV.mp3,JHN,21,8,76.48,275.957551
B04___21_John__________N2KORSKV.mp3,JHN,21,9,84.98,275.957551
B04___21_John__________N2KORSKV.mp3,JHN,21,10,91.25,275.957551
B04___21_John__________N2KORSKV.mp3,JHN,21,11,96.22,275.957551
B04___21_John__________N2KORSKV.mp3,JHN,21,12,106.9,275.957551
B04___21_John__________N2KORSKV.mp3,JHN,21,13,117.53,275.957551
B04___21_John__________N2KORSKV.mp3,JHN,21,14,122.37,275.957551
B04___21_John__________N2KORSKV.mp3,JHN,21,15,129.05,275.957551
B04___21_John__________N2KORSKV.mp3,JHN,21,16,146.7,275.957551
B04___21_John__________N2KORSKV.mp3,JHN,21,17,163.83,275.957551
B04___21_John__________N2KORSKV.mp3,JHN,21,18,189.29,275.957551
B04___21_John__________N2KORSKV.mp3,JHN,21,19,203.95,275.957551
B04___21_John__________N2KORSKV.mp3,JHN,21,20,213.2,275.957551
B04___21_John__________N2KORSKV.mp3,JHN,21,21,224.03,275.957551
B04___21_John__________N2KORSKV.mp3,JHN,21,22,229.6,275.957551
B04___21_John__________N2KORSKV.mp3,JHN,21,23,238.19,275.957551
B04___21_John__________N2KORSKV.mp3,JHN,21,24,252.58,275.957551
B04___21_John__________N2KORSKV.mp3,JHN,21,25,260.75,275.957551
B26___01_Jude__________N2KORSKV.mp3,JUD,1,29,1.38,243.435102
B26___01_Jude__________N2KORSKV.mp3,JUD,1,30,11.65,243.435102
B26___01_Jude__________N2KORSKV.mp3,JUD,1,31,15.37,243.435102
B26___01_Jude__________N2KORSKV.mp3,JUD,1,32,28.15,243.435102
B26___01_Jude__________N2KORSKV.mp3,JUD,1,33,41.89,243.435102
B26___01_Jude__________N2KORSKV.mp3,JUD,1,34,51.73,243.435102
B26___01_Jude__________N2KORSKV.mp3,JUD,1,35,63.01,243.435102
B26___01_Jude__________N2KORSKV.mp3,JUD,1,36,74.49,243.435102
B26___01_Jude__________N2KORSKV.mp3,JUD,1,37,84.48,243.435102
B26___01_Jude__________N2KORSKV.mp3,JUD,1,38,95.48,243.435102
B26___01_Jude__________N2KORSKV.mp3,JUD,1,39,104.86,243.435102
B26___01_Jude__________N2KORSKV.mp3,JUD,1,40,113.95,243.435102
B26___01_Jude__________N2KORSKV.mp3,JUD,1,41,128.32,243.435102
B26___01_Jude__________N2KORSKV.mp3,JUD,1,42,139.32,243.435102
B26___01_Jude__________N2KORSKV.mp3,JUD,1,43,150.08,243.435102
B26___01_Jude__________N2KORSKV.mp3,JUD,1,44,165.26,243.435102
B26___01_Jude__________N2KORSKV.mp3,JUD,1,45,175.79,243.435102
B26___01_Jude__________N2KORSKV.mp3,JUD,1,46,181.56,243.435102
B26___01_Jude__________N2KORSKV.mp3,JUD,1,47,188.34,243.435102
B26___01_Jude__________N2KORSKV.mp3,JUD,1,48,193.6,243.435102
B26___01_Jude__________N2KORSKV.mp3,JUD,1,49,199.44,243.435102
B26___01_Jude__________N2KORSKV.mp3,JUD,1,50,206.26,243.435102
B26___01_Jude__________N2KORSKV.mp3,JUD,1,51,208.73,243.435102
B26___01_Jude__________N2KORSKV.mp3,JUD,1,52,217.64,243.435102
B26___01_Jude__________N2KORSKV.mp3,JUD,1,53,226.97,243.435102
B26___01_Jude__________N2KORSKV.mp3,JUD,1,1,1.38,243.435102
B26___01_Jude__________N2KORSKV.mp3,JUD,1,2,11.65,243.435102
B26___01_Jude__________N2KORSKV.mp3,JUD,1,3,15.37,243.435102
B26___01_Jude__________N2KORSKV.mp3,JUD,1,4,28.15,243.435102
B26___01_Jude__________N2KORSKV.mp3,JUD,1,5,41.89,243.435102
B26___01_Jude__________N2KORSKV.mp3,JUD,1,6,51.73,243.435102
B26___01_Jude__________N2KORSKV.mp3,JUD,1,7,63.01,243.435102
B26___01_Jude__________N2KORSKV.mp3,JUD,1,8,74.49,243.435102
B26___01_Jude__________N2KORSKV.mp3,JUD,1,9,84.48,243.435102
B26___01_Jude__________N2KORSKV.mp3,JUD,1,10,95.48,243.435102
B26___01_Jude__________N2KORSKV.mp3,JUD,1,11,104.86,243.435102
B26___01_Jude__________N2KORSKV.mp3,JUD,1,12,113.95,243.435102
B26___01_Jude__________N2KORSKV.mp3,JUD,1,13,128.32,243.435102
B26___01_Jude__________N2KORSKV.mp3,JUD,1,14,139.32,243.435102
B26___01_Jude__________N2KORSKV.mp3,JUD,1,15,150.08,243.435102
B26___01_Jude__________N2KORSKV.mp3,JUD,1,16,165.26,243.435102
B26___01_Jude__________N2KORSKV.mp3,JUD,1,17,175.79,243.435102
B26___01_Jude__________N2KORSKV.mp3,JUD,1,18,181.56,243.435102
B26___01_Jude__________N2KORSKV.mp3,JUD,1,19,188.34,243.435102
B26___01_Jude__________N2KORSKV.mp3,JUD,1,20,193.6,243.435102
B26___01_Jude__________N2KORSKV.mp3,JUD,1,21,199.44,243.435102
B26___01_Jude__________N2KORSKV.mp3,JUD,1,22,206.26,243.435102
B26___01_Jude__________N2KORSKV.mp3,JUD,1,23,208.73,243.435102
B26___01_Jude__________N2KORSKV.mp3,JUD,1,24,217.64,243.435102
B26___01_Jude__________N2KORSKV.mp3,JUD,1,25,226.97,243.435102
B03___01_Luke__________N2KORSKV.mp3,LUK,1,1,3.96,546.5338776
B03___01_Luke__________N2KORSKV.mp3,LUK,1,2,10.28,546.5338776
B03___01_Luke__________N2KORSKV.mp3,LUK,1,3,16.09,546.5338776
B03___01_Luke__________N2KORSKV.mp3,LUK,1,4,25.21,546.5338776
B03___01_Luke__________N2KORSKV.mp3,LUK,1,5,29.67,546.5338776
B03___01_Luke__________N2KORSKV.mp3,LUK,1,6,40.67,546.5338776
B03___01_Luke__________N2KORSKV.mp3,LUK,1,7,47.82,546.5338776
B03___01_Luke__________N2KORSKV.mp3,LUK,1,8,53.58,546.5338776
B03___01_Luke__________N2KORSKV.mp3,LUK,1,9,58.93,546.5338776
B03___01_Luke__________N2KORSKV.mp3,LUK,1,10,65.38,546.5338776
B03___01_Luke__________N2KORSKV.mp3,LUK,1,11,70.58,546.5338776
B03___01_Luke__________N2KORSKV.mp3,LUK,1,12,77.04,546.5338776
B03___01_Luke__________N2KORSKV.mp3,LUK,1,13,81.82,546.5338776
B03___01_Luke__________N2KORSKV.mp3,LUK,1,14,94.45,546.5338776
B03___01_Luke__________N2KORSKV.mp3,LUK,1,15,99.42,546.5338776
B03___01_Luke__________N2KORSKV.mp3,LUK,1,16,109.91,546.5338776
B03___01_Luke__________N2KORSKV.mp3,LUK,1,17,114.93,546.5338776
B03___01_Luke__________N2KORSKV.mp3,LUK,1,18,128.26,546.5338776
B03___01_Luke__________N2KORSKV.mp3,LUK,1,19,138.48,546.5338776
B03___01_Luke__________N2KORSKV.mp3,LUK,1,20,149.77,546.5338776
B03___01_Luke__________N2KORSKV.mp3,LUK,1,21,161.74,546.5338776
B03___01_Luke__________N2KORSKV.mp3,LUK,1,22,168.2,546.5338776
B03___01_Luke__________N2KORSKV.mp3,LUK,1,23,178.93,546.5338776
B03___01_Luke__________N2KORSKV.mp3,LUK,1,24,182.5,546.5338776
B03___01_Luke__________N2KORSKV.mp3,LUK,1,25,188.73,546.5338776
B03___01_Luke__________N2KORSKV.mp3,LUK,1,26,196.49,546.5338776
B03___01_Luke__________N2KORSKV.mp3,LUK,1,27,202.98,546.5338776
B03___01_Luke__________N2KORSKV.mp3,LUK,1,28,209.72,546.5338776
B03___01_Luke__________N2KORSKV.mp3,LUK,1,29,216,546.5338776
B03___01_Luke__________N2KORSKV.mp3,LUK,1,30,221.83,546.5338776
B03___01_Luke__________N2KORSKV.mp3,LUK,1,31,228.9,546.5338776
B03___01_Luke__________N2KORSKV.mp3,LUK,1,32,237.12,546.5338776
B03___01_Luke__________N2KORSKV.mp3,LUK,1,33,246,546.5338776
B03___01_Luke__________N2KORSKV.mp3,LUK,1,34,252.86,546.5338776
B03___01_Luke__________N2KORSKV.mp3,LUK,1,35,259.09,546.5338776
B03___01_Luke__________N2KORSKV.mp3,LUK,1,36,273.2,546.5338776
B03___01_Luke__________N2KORSKV.mp3,LUK,1,37,285.41,546.5338776
B03___01_Luke__________N2KORSKV.mp3,LUK,1,38,288.57,546.5338776
B03___01_Luke__________N2KORSKV.mp3,LUK,1,39,299.31,546.5338776
B03___01_Luke__________N2KORSKV.mp3,LUK,1,40,304.91,546.5338776
B03___01_Luke__________N2KORSKV.mp3,LUK,1,41,308.77,546.5338776
B03___01_Luke__________N2KORSKV.mp3,LUK,1,42,316.75,546.5338776
